min,CH1,CH2,CH40,CH41,CH42,
56.525,4.24714,0.341797,4.15843,102.041,370965,
56.525,4.24905,0.344849,4.16215,102.041,372762,
56.525,4.25095,0.332642,4.16589,102.041,373898,
56.5251,4.2519,0.32959,4.16964,102.041,374154,
56.5251,4.25095,0.323486,4.17337,102.041,373244,
56.5251,4.25,0.326538,4.17708,102.041,370821,
56.5252,4.24714,0.326538,4.18074,102.041,366664,
56.5252,4.24333,0.323486,4.18435,102.041,360484,
56.5252,4.23857,0.314331,4.18787,102.041,352028,
56.5253,4.23285,0.311279,4.19128,102.041,341161,
56.5253,4.22618,0.305176,4.19456,102.041,327769,
56.5253,4.21952,0.308228,4.19768,102.041,311848,
56.5254,4.21285,0.311279,4.20061,102.041,293583,
56.5254,4.20523,0.296021,4.20334,102.041,273152,
56.5254,4.19761,0.299072,4.20585,102.041,250636,
56.5255,4.19094,0.299072,4.20811,102.041,226299,
56.5255,4.18427,0.292969,4.21012,102.041,200566,
56.5255,4.17856,0.289917,4.21186,102.041,173834,
56.5256,4.17379,0.292969,4.21332,102.041,146559,
56.5256,4.16903,0.289917,4.21451,102.041,119159,
56.5256,4.16617,0.292969,4.21543,102.041,92019.9,
56.5257,4.16332,0.274658,4.21609,102.041,65580.6,
56.5257,4.16141,0.27771,4.21649,102.041,40152,
56.5257,4.16046,0.268555,4.21665,102.041,16014.2,
56.5258,4.16046,0.289917,4.21659,102.041,-6491.56,
56.5258,4.16046,0.280762,4.21631,102.041,-27148.9,
56.5258,4.16046,0.280762,4.21586,102.041,-45947.1,
56.5259,4.16046,0.268555,4.21523,102.041,-62973.1,
56.5259,4.15951,0.268555,4.21444,102.041,-78403.3,
56.5259,4.15951,0.262451,4.21352,102.041,-92405.1,
56.526,4.1576,0.262451,4.21247,102.041,-105137,
56.526,4.1557,0.262451,4.2113,102.041,-116929,
56.526,4.15284,0.256348,4.21002,102.041,-128086,
56.5261,4.14903,0.262451,4.20863,102.041,-138890,
56.5261,4.14522,0.256348,4.20713,102.041,-149601,
56.5261,4.14141,0.259399,4.20553,102.041,-160275,
56.5262,4.13664,0.253296,4.20382,102.041,-170965,
56.5262,4.13093,0.262451,4.202,102.041,-181901,
56.5262,4.12617,0.250244,4.20007,102.041,-193198,
56.5263,4.12045,0.250244,4.19802,102.041,-204785,
56.5263,4.11474,0.231934,4.19585,102.041,-216682,
56.5263,4.10902,0.234985,4.19356,102.041,-228909,
56.5264,4.1033,0.231934,4.19115,102.041,-241390,
56.5264,4.09759,0.253296,4.18861,102.041,-254058,
56.5264,4.09283,0.238037,4.18594,102.041,-266758,
56.5265,4.08711,0.238037,4.18315,102.041,-279349,
56.5265,4.08235,0.231934,4.18023,102.041,-291795,
56.5265,4.07854,0.228882,4.17719,102.041,-303878,
56.5266,4.07473,0.22583,4.17404,102.041,-315316,
56.5266,4.07187,0.228882,4.17078,102.041,-325940,
56.5266,4.06901,0.22583,4.16742,102.041,-335598,
56.5267,4.06711,0.222778,4.16398,102.041,-344157,
56.5267,4.06615,0.234985,4.16047,102.041,-351407,
56.5267,4.0652,0.222778,4.1569,102.041,-357163,
56.5268,4.0652,0.213623,4.15328,102.041,-361350,
56.5268,4.0652,0.216675,4.14964,102.041,-363905,
56.5268,4.0652,0.222778,4.14599,102.041,-364868,
56.5269,4.0652,0.210571,4.14235,102.041,-364370,
56.5269,4.06615,0.219727,4.13873,102.041,-362448,
56.5269,4.06615,0.20752,4.13513,102.041,-359140,
56.527,4.06615,0.210571,4.13159,102.041,-354666,
56.527,4.06615,0.20752,4.1281,102.041,-349232,
56.527,4.06615,0.213623,4.12467,102.041,-342940,
56.5271,4.0652,0.204468,4.12131,102.041,-335978,
56.5271,4.06425,0.20752,4.11802,102.041,-328608,
56.5271,4.0633,0.204468,4.11481,102.041,-320983,
56.5272,4.06139,0.204468,4.11168,102.041,-313243,
56.5272,4.06044,0.204468,4.10862,102.041,-305518,
56.5272,4.06044,0.210571,4.10565,102.041,-297656,
56.5273,4.06044,0.204468,4.10275,102.041,-289427,
56.5273,4.06139,0.204468,4.09995,102.041,-280714,
56.5273,4.06425,0.198364,4.09723,102.041,-271231,
56.5274,4.06711,0.198364,4.09463,102.041,-260630,
56.5274,4.07187,0.192261,4.09214,102.041,-248686,
56.5274,4.07663,0.186157,4.08979,102.041,-235198,
56.5275,4.08235,0.201416,4.08759,102.041,-220079,
56.5275,4.08902,0.192261,4.08555,102.041,-203253,
56.5275,4.09473,0.201416,4.08371,102.041,-184751,
56.5276,4.10045,0.186157,4.08206,102.041,-164875,
56.5276,4.10616,0.186157,4.08062,102.041,-143906,
56.5276,4.11093,0.183105,4.0794,102.041,-122107,
56.5277,4.11664,0.189209,4.0784,102.041,-99720,
56.5277,4.12045,0.183105,4.07763,102.041,-76970.4,
56.5277,4.12521,0.189209,4.07709,102.041,-54154.8,
56.5278,4.12998,0.180054,4.07678,102.041,-31364.9,
56.5278,4.13474,0.180054,4.07669,102.041,-8594.81,
56.5278,4.1395,0.180054,4.07683,102.041,14071.2,
56.5279,4.14426,0.183105,4.0772,102.041,36556.4,
56.5279,4.14998,0.180054,4.07779,102.041,58881.1,
56.5279,4.15665,0.177002,4.0786,102.041,81244.6,
56.528,4.16236,0.17395,4.07963,102.041,103739,
56.528,4.16903,0.17395,4.0809,102.041,126268,
56.528,4.1757,0.17395,4.08239,102.041,148834,
56.5281,4.18237,0.167847,4.0841,102.041,171438,
56.5281,4.18903,0.177002,4.08604,102.041,193992,
56.5281,4.19475,0.17395,4.0882,102.041,216325,
56.5282,4.19951,0.177002,4.09058,102.041,238101,
56.5282,4.20428,0.161743,4.09317,102.041,259015,
56.5282,4.20809,0.164795,4.09596,102.041,278881,
56.5283,4.20999,0.164795,4.09894,102.041,297354,
56.5283,4.2119,0.17395,4.10208,102.041,314033,
56.5283,4.2138,0.164795,4.10537,102.041,328826,
56.5284,4.21475,0.17395,4.10878,102.041,341749,
56.5284,4.21571,0.164795,4.11231,102.041,352731,
56.5284,4.21571,0.161743,4.11593,102.041,361717,
56.5285,4.21666,0.152588,4.11962,102.041,368752,
56.5285,4.21761,0.15564,4.12336,102.041,374065,
56.5285,4.21952,0.15564,4.12714,102.041,377962,
56.5286,4.22142,0.15564,4.13094,102.041,380730,
56.5286,4.22333,0.161743,4.13477,102.041,382544,
56.5286,4.22523,0.161743,4.1386,102.041,383478,
56.5287,4.22714,0.149536,4.14244,102.041,383603,
56.5287,4.22904,0.143433,4.14627,102.041,382988,
56.5287,4.23095,0.161743,4.15009,102.041,381698,
56.5288,4.23285,0.152588,4.15388,102.041,379795,
56.5288,4.2338,0.149536,4.15766,102.041,377249,
56.5288,4.23476,0.143433,4.1614,102.041,373944,
56.5289,4.2338,0.146484,4.16509,102.041,369687,
56.5289,4.2338,0.146484,4.16874,102.041,364304,
56.5289,4.23285,0.15564,4.17231,102.041,357823,
56.529,4.23285,0.146484,4.17582,102.041,350361,
56.529,4.2319,0.149536,4.17924,102.041,342030,
56.529,4.23095,0.140381,4.18257,102.041,332844,
56.5291,4.23095,0.140381,4.1858,102.041,322912,
56.5291,4.22999,0.140381,4.18892,102.041,312425,
56.5291,4.22999,0.140381,4.19193,102.041,301469,
56.5292,4.22999,0.146484,4.19484,102.041,290215,
56.5292,4.22904,0.143433,4.19762,102.041,278731,
56.5292,4.22809,0.146484,4.20029,102.041,266901,
56.5293,4.22714,0.140381,4.20284,102.041,254709,
56.5293,4.22523,0.137329,4.20526,102.041,242141,
56.5293,4.22428,0.125122,4.20755,102.041,229186,
56.5294,4.22333,0.149536,4.20971,102.041,216017,
56.5294,4.22237,0.134277,4.21174,102.041,202792,
56.5294,4.22142,0.146484,4.21364,102.041,189566,
56.5295,4.22142,0.134277,4.2154,102.041,176477,
56.5295,4.22047,0.137329,4.21704,102.041,163655,
56.5295,4.22142,0.131226,4.21855,102.041,151215,
56.5296,4.22142,0.134277,4.21994,102.041,139351,
56.5296,4.22237,0.137329,4.22123,102.041,128150,
56.5296,4.22333,0.131226,4.2224,102.041,117686,
56.5297,4.22333,0.137329,4.22348,102.041,107938,
56.5297,4.22333,0.134277,4.22447,102.041,98701,
56.5297,4.22333,0.128174,4.22537,102.041,89876.4,
56.5298,4.22237,0.125122,4.22618,102.041,81372.6,
56.5298,4.22142,0.128174,4.22691,102.041,73014.5,
56.5298,4.21856,0.125122,4.22756,102.041,64551.3,
56.5299,4.21571,0.131226,4.22811,102.041,55663.9,
56.5299,4.2119,0.12207,4.22857,102.041,46152.2,
56.5299,4.20809,0.12207,4.22893,102.041,35925.1,
56.53,4.20237,0.125122,4.22918,102.041,24812.2,
56.53,4.19761,0.131226,4.22931,102.041,12660.8,
56.53,4.19189,0.125122,4.2293,102.041,-484.878,
56.5301,4.18618,0.134277,4.22916,102.041,-14580.5,
56.5301,4.17951,0.119019,4.22886,102.041,-29672.1,
56.5301,4.17379,0.115967,4.2284,102.041,-45707.9,
56.5302,4.16713,0.112915,4.22778,102.041,-62547,
56.5302,4.16141,0.119019,4.22698,102.041,-80057.5,
56.5302,4.15474,0.119019,4.226,102.041,-98116,
56.5303,4.14903,0.115967,4.22483,102.041,-116608,
56.5303,4.14426,0.125122,4.22348,102.041,-135246,
56.5303,4.13855,0.12207,4.22194,102.041,-153768,
56.5304,4.13379,0.115967,4.22022,102.041,-172114,
56.5304,4.12998,0.115967,4.21832,102.041,-190049,
56.5304,4.12617,0.115967,4.21625,102.041,-207271,
56.5305,4.12236,0.115967,4.21401,102.041,-223684,
56.5305,4.12045,0.12207,4.21162,102.041,-239117,
56.5305,4.11855,0.109863,4.20909,102.041,-253233,
56.5306,4.11855,0.112915,4.20643,102.041,-265732,
56.5306,4.11855,0.109863,4.20367,102.041,-276344,
56.5306,4.1195,0.12207,4.20082,102.041,-284920,
56.5307,4.1214,0.115967,4.1979,102.041,-291329,
56.5307,4.12331,0.119019,4.19495,102.041,-295463,
56.5307,4.12521,0.106812,4.19197,102.041,-297409,
56.5308,4.12807,0.106812,4.189,102.041,-297255,
56.5308,4.12998,0.109863,4.18605,102.041,-295092,
56.5308,4.13188,0.112915,4.18314,102.041,-291188,
56.5309,4.13379,0.112915,4.18028,102.041,-285795,
56.5309,4.13474,0.109863,4.17749,102.041,-279151,
56.5309,4.13474,0.109863,4.17477,102.041,-271658,
56.531,4.13474,0.106812,4.17214,102.041,-263685,
56.531,4.13474,0.10376,4.16958,102.041,-255393,
56.531,4.13379,0.100708,4.16711,102.041,-246932,
56.5311,4.13283,0.109863,4.16473,102.041,-238527,
56.5311,4.13093,0.109863,4.16242,102.041,-230385,
56.5311,4.12902,0.109863,4.1602,102.041,-222695,
56.5312,4.12712,0.0976562,4.15804,102.041,-215538,
56.5312,4.12617,0.10376,4.15595,102.041,-208804,
56.5312,4.12426,0.0946045,4.15393,102.041,-202394,
56.5313,4.12331,0.106812,4.15197,102.041,-196304,
56.5313,4.12236,0.10376,4.15006,102.041,-190440,
56.5313,4.12045,0.106812,4.14821,102.041,-184805,
56.5314,4.1195,0.10376,4.14642,102.041,-179491,
56.5314,4.1195,0.10376,4.14468,102.041,-174311,
56.5314,4.11855,0.106812,4.14299,102.041,-169092,
56.5315,4.11759,0.100708,4.14135,102.041,-163948,
56.5315,4.11759,0.0976562,4.13976,102.041,-158892,
56.5315,4.11664,0.100708,4.13822,102.041,-153846,
56.5316,4.11569,0.100708,4.13673,102.041,-148917,
56.5316,4.11569,0.100708,4.13529,102.041,-144114,
56.5316,4.11569,0.0915527,4.1339,102.041,-139266,
56.5317,4.11664,0.0976562,4.13255,102.041,-134213,
56.5317,4.11759,0.100708,4.13126,102.041,-128813,
56.5317,4.12045,0.0976562,4.13004,102.041,-122846,
56.5318,4.12426,0.106812,4.12888,102.041,-115932,
56.5318,4.12902,0.0915527,4.1278,102.041,-107728,
56.5318,4.13474,0.0946045,4.12682,102.041,-98014.4,
56.5319,4.14141,0.0854492,4.12595,102.041,-86597.1,
56.5319,4.14807,0.100708,4.12522,102.041,-73393.9,
56.5319,4.1557,0.0946045,4.12464,102.041,-58426.5,
56.532,4.16236,0.10376,4.12422,102.041,-41811.4,
56.532,4.16903,0.0976562,4.12398,102.041,-23841.6,
56.532,4.17475,0.0976562,4.12393,102.041,-4880.21,
56.5321,4.18046,0.0854492,4.12408,102.041,14736.9,
56.5321,4.18427,0.0946045,4.12442,102.041,34609.9,
56.5321,4.18713,0.100708,4.12497,102.041,54191.9,
56.5322,4.18808,0.0915527,4.12569,102.041,72893.9,
56.5322,4.18903,0.100708,4.1266,102.041,90269.9,
56.5322,4.18903,0.0946045,4.12766,102.041,106097,
56.5323,4.18808,0.0976562,4.12886,102.041,120178,
56.5323,4.18713,0.0915527,4.13018,102.041,132337,
56.5323,4.18618,0.10376,4.13161,102.041,142602,
56.5324,4.18618,0.0946045,4.13312,102.041,151185,
56.5324,4.18522,0.0976562,4.1347,102.041,158287,
56.5324,4.18522,0.0915527,4.13634,102.041,164008,
56.5325,4.18618,0.0915527,4.13803,102.041,168622,
56.5325,4.18713,0.0854492,4.13976,102.041,172476,
56.5325,4.18808,0.100708,4.14151,102.041,175711,
56.5326,4.18903,0.0915527,4.1433,102.041,178367,
56.5326,4.18903,0.0946045,4.1451,102.041,180392,
56.5326,4.18999,0.088501,4.14692,102.041,181744,
56.5327,4.19094,0.0915527,4.14874,102.041,182565,
56.5327,4.19189,0.088501,4.15057,102.041,182985,
56.5327,4.1938,0.088501,4.1524,102.041,183128,
56.5328,4.19475,0.0915527,4.15424,102.041,183107,
56.5328,4.19761,0.0946045,4.15607,102.041,183026,
56.5328,4.20047,0.0915527,4.1579,102.041,183160,
56.5329,4.20428,0.088501,4.15973,102.041,183760,
56.5329,4.20904,0.0823975,4.16159,102.041,185055,
56.5329,4.21475,0.0762939,4.16346,102.041,187340,
56.533,4.22047,0.10376,4.16537,102.041,190792,
56.533,4.22714,0.088501,4.16732,102.041,195480,
56.533,4.2338,0.10376,4.16934,102.041,201460,
56.5331,4.24047,0.0854492,4.17142,102.041,208690,
56.5331,4.24714,0.0854492,4.17359,102.041,217036,
56.5331,4.25286,0.0823975,4.17586,102.041,226281,
56.5332,4.25857,0.0946045,4.17822,102.041,236136,
56.5332,4.26333,0.088501,4.18068,102.041,246329,
56.5332,4.26714,0.0915527,4.18325,102.041,256525,
56.5333,4.26905,0.0854492,4.18591,102.041,266234,
56.5333,4.27,0.088501,4.18866,102.041,274922,
56.5333,4.26905,0.0915527,4.19148,102.041,282101,
56.5334,4.26714,0.0915527,4.19435,102.041,287335,
56.5334,4.26333,0.0854492,4.19725,102.041,290227,
56.5334,4.25762,0.088501,4.20016,102.041,290337,
56.5335,4.25095,0.0915527,4.20303,102.041,287271,
56.5335,4.24428,0.0823975,4.20584,102.041,280951,
56.5335,4.23666,0.0823975,4.20855,102.041,271497,
56.5336,4.22904,0.0762939,4.21114,102.041,259031,
56.5336,4.22142,0.0976562,4.21358,102.041,243767,
56.5336,4.21475,0.088501,4.21584,102.041,226090,
56.5337,4.20809,0.0976562,4.21791,102.041,206452,
56.5337,4.20237,0.0732422,4.21976,102.041,185275,
56.5337,4.1957,0.0762939,4.22139,102.041,162858,
56.5338,4.18999,0.0762939,4.22278,102.041,139393,
56.5338,4.18522,0.0915527,4.22394,102.041,115237,
56.5338,4.18046,0.0823975,4.22484,102.041,90809.6,
56.5339,4.17665,0.0946045,4.22551,102.041,66406.7,
56.5339,4.17379,0.0854492,4.22593,102.041,42388.1,
56.5339,4.17189,0.088501,4.22612,102.041,19172,
56.534,4.17094,0.0762939,4.22609,102.041,-2862.2,
56.534,4.17094,0.0701904,4.22586,102.041,-23371.8,
56.534,4.17189,0.0823975,4.22544,102.041,-42049.1,
56.5341,4.17379,0.0823975,4.22485,102.041,-58619.3,
56.5341,4.1757,0.0823975,4.22413,102.041,-72929,
56.5341,4.17856,0.0762939,4.22328,102.041,-84936.4,
56.5342,4.18141,0.0854492,4.22233,102.041,-94611.9,
56.5342,4.18332,0.0823975,4.22131,102.041,-102117,
56.5342,4.18618,0.0946045,4.22023,102.041,-107699,
56.5343,4.18808,0.0732422,4.21912,102.041,-111499,
56.5343,4.18903,0.0854492,4.21798,102.041,-113834,
56.5343,4.18999,0.0701904,4.21683,102.041,-115091,
56.5344,4.18999,0.0762939,4.21567,102.041,-115536,
56.5344,4.18808,0.0732422,4.21452,102.041,-115597,
56.5344,4.18618,0.088501,4.21336,102.041,-115756,
56.5345,4.18332,0.0823975,4.2122,102.041,-116273,
56.5345,4.17856,0.0823975,4.21102,102.041,-117477,
56.5345,4.17379,0.0762939,4.20982,102.041,-119755,
56.5346,4.16808,0.0762939,4.20859,102.041,-123276,
56.5346,4.16141,0.0732422,4.20731,102.041,-128191,
56.5346,4.1557,0.0762939,4.20596,102.041,-134544,
56.5347,4.14903,0.0762939,4.20454,102.041,-142188,
56.5347,4.14331,0.0732422,4.20303,102.041,-150984,
56.5347,4.13664,0.0762939,4.20142,102.041,-160801,
56.5348,4.13093,0.0823975,4.19971,102.041,-171516,
56.5348,4.12617,0.0762939,4.19788,102.041,-182831,
56.5348,4.1214,0.0701904,4.19594,102.041,-194382,
56.5349,4.11759,0.088501,4.19388,102.041,-205927,
56.5349,4.11378,0.0823975,4.1917,102.041,-217241,
56.5349,4.10997,0.0854492,4.18942,102.041,-228213,
56.535,4.10807,0.0732422,4.18704,102.041,-238648,
56.535,4.10616,0.0762939,4.18455,102.041,-248195,
56.535,4.10426,0.0732422,4.18199,102.041,-256711,
56.5351,4.10426,0.0854492,4.17935,102.041,-264073,
56.5351,4.10426,0.0762939,4.17665,102.041,-269992,
56.5351,4.10426,0.0823975,4.1739,102.041,-274387,
56.5352,4.10616,0.0701904,4.17113,102.041,-277191,
56.5352,4.10807,0.0732422,4.16835,102.041,-278169,
56.5352,4.11093,0.0762939,4.16558,102.041,-277204,
56.5353,4.11474,0.0732422,4.16283,102.041,-274193,
56.5353,4.11855,0.0762939,4.16014,102.041,-269052,
56.5353,4.12331,0.0701904,4.15753,102.041,-261802,
56.5354,4.12902,0.0701904,4.155,102.041,-252379,
56.5354,4.13474,0.0732422,4.1526,102.041,-240734,
56.5354,4.1395,0.0610352,4.15032,102.041,-227101,
56.5355,4.14426,0.0579834,4.14821,102.041,-211878,
56.5355,4.14903,0.0732422,4.14625,102.041,-195350,
56.5355,4.15188,0.0640869,4.14447,102.041,-177869,
56.5356,4.15379,0.0732422,4.14287,102.041,-160033,
56.5356,4.15474,0.0640869,4.14145,102.041,-142389,
56.5356,4.15474,0.0640869,4.1402,102.041,-125347,
56.5357,4.15284,0.0579834,4.1391,102.041,-109371,
56.5357,4.15093,0.0640869,4.13815,102.041,-94880.1,
56.5357,4.14807,0.0549316,4.13733,102.041,-82072.8,
56.5358,4.14522,0.0579834,4.13662,102.041,-71034.2,
56.5358,4.14141,0.0579834,4.136,102.041,-61835.8,
56.5358,4.1376,0.0579834,4.13546,102.041,-54535.6,
56.5359,4.13379,0.0579834,4.13497,102.041,-49090,
56.5359,4.12998,0.0518799,4.13451,102.041,-45361.8,
56.5359,4.12807,0.0610352,4.13408,102.041,-43038.9,
56.536,4.12521,0.0579834,4.13367,102.041,-41740.9,
56.536,4.12426,0.0610352,4.13325,102.041,-41205.3,
56.536,4.12426,0.0579834,4.13284,102.041,-41009.6,
56.5361,4.12521,0.0579834,4.13244,102.041,-40675.5,
56.5361,4.12712,0.0549316,4.13204,102.041,-39856.2,
56.5361,4.12998,0.0732422,4.13166,102.041,-38236,
56.5362,4.13379,0.0671387,4.1313,102.041,-35529.3,
56.5362,4.13855,0.0701904,4.13099,102.041,-31478.7,
56.5362,4.14426,0.0610352,4.13073,102.041,-25853.9,
56.5363,4.15093,0.0610352,4.13054,102.041,-18450,
56.5363,4.1576,0.0549316,4.13045,102.041,-9176.37,
56.5363,4.16617,0.0610352,4.13047,102.041,2042.95,
56.5364,4.17475,0.0640869,4.13063,102.041,15360.1,
56.5364,4.18427,0.0640869,4.13093,102.041,30816.2,
56.5364,4.1938,0.0579834,4.13142,102.041,48351,
56.5365,4.20332,0.0640869,4.13209,102.041,67811.5,
56.5365,4.21285,0.0579834,4.13298,102.041,88960.4,
56.5365,4.22142,0.0549316,4.1341,102.041,111484,
56.5366,4.22999,0.0610352,4.13545,102.041,135001,
56.5366,4.23666,0.0549316,4.13704,102.041,159067,
56.5366,4.24238,0.0579834,4.13887,102.041,183096,
56.5367,4.24714,0.0427246,4.14094,102.041,206548,
56.5367,4.25,0.0549316,4.14323,102.041,228936,
56.5367,4.2519,0.0518799,4.14572,102.041,249725,
56.5368,4.2519,0.0640869,4.14841,102.041,268432,
56.5368,4.25095,0.0549316,4.15125,102.041,284624,
56.5368,4.24905,0.0610352,4.15423,102.041,298004,
56.5369,4.24619,0.0518799,4.15732,102.041,308400,
56.5369,4.24238,0.0579834,4.16047,102.041,315667,
56.5369,4.23762,0.0549316,4.16367,102.041,319683,
56.537,4.2319,0.0640869,4.16687,102.041,320350,
56.537,4.22618,0.0579834,4.17005,102.041,317680,
56.537,4.22047,0.0549316,4.17317,102.041,311876,
56.5371,4.21475,0.0549316,4.1762,102.041,303229,
56.5371,4.20904,0.0488281,4.17912,102.041,292011,
56.5371,4.20332,0.0457764,4.18191,102.041,278484,
56.5372,4.19951,0.0488281,4.18454,102.041,263075,
56.5372,4.1957,0.0579834,4.187,102.041,246362,
56.5372,4.19284,0.0518799,4.18929,102.041,228790,
56.5373,4.19094,0.0549316,4.1914,102.041,210768,
56.5373,4.18999,0.0457764,4.19333,102.041,192762,
56.5373,4.19094,0.0579834,4.19508,102.041,175289,
56.5374,4.19284,0.0488281,4.19667,102.041,158910,
56.5374,4.1957,0.0610352,4.19811,102.041,144042,
56.5374,4.19951,0.0518799,4.19942,102.041,130975,
56.5375,4.20428,0.0549316,4.20062,102.041,119963,
56.5375,4.20999,0.0549316,4.20173,102.041,111235,
56.5375,4.21571,0.0518799,4.20278,102.041,104898,
56.5376,4.22237,0.0457764,4.20379,102.041,100953,
56.5376,4.22809,0.0488281,4.20478,102.041,99301.5,
56.5376,4.23476,0.0488281,4.20578,102.041,99755.1,
56.5377,4.23952,0.0488281,4.2068,102.041,102043,
56.5377,4.24428,0.0457764,4.20786,102.041,105730,
56.5377,4.24809,0.0488281,4.20896,102.041,110414,
56.5378,4.25,0.0457764,4.21012,102.041,115632,
56.5378,4.25095,0.0427246,4.21132,102.041,120780,
56.5378,4.25095,0.0518799,4.21258,102.041,125393,
56.5379,4.24905,0.0518799,4.21387,102.041,129050,
56.5379,4.24619,0.0488281,4.21518,102.041,131279,
56.5379,4.24238,0.0396729,4.2165,102.041,131742,
56.538,4.23666,0.0396729,4.2178,102.041,130138,
56.538,4.23095,0.0335693,4.21906,102.041,126199,
56.538,4.22428,0.0427246,4.22026,102.041,119869,
56.5381,4.21666,0.0457764,4.22137,102.041,111104,
56.5381,4.20809,0.0488281,4.22237,102.041,99785.4,
56.5381,4.20047,0.0396729,4.22323,102.041,85992.5,
56.5382,4.19189,0.0396729,4.22393,102.041,69988,
56.5382,4.18332,0.0335693,4.22445,102.041,51930.4,
56.5382,4.17475,0.0427246,4.22477,102.041,31972.6,
56.5383,4.16617,0.0427246,4.22487,102.041,10351.7,
56.5383,4.15951,0.0427246,4.22475,102.041,-12529.4,
56.5383,4.15188,0.0488281,4.22438,102.041,-36207,
56.5384,4.14617,0.0457764,4.22378,102.041,-60343.9,
56.5384,4.14141,0.0427246,4.22294,102.041,-84450,
56.5384,4.1376,0.0366211,4.22186,102.041,-107987,
56.5385,4.13569,0.0427246,4.22055,102.041,-130464,
56.5385,4.13474,0.0396729,4.21904,102.041,-151346,
56.5385,4.13474,0.0488281,4.21734,102.041,-170241,
56.5386,4.13664,0.0335693,4.21547,102.041,-186796,
56.5386,4.1395,0.0427246,4.21346,102.041,-200607,
56.5386,4.14331,0.0366211,4.21135,102.041,-211406,
56.5387,4.14807,0.0518799,4.20916,102.041,-219048,
56.5387,4.15284,0.0457764,4.20692,102.041,-223503,
56.5387,4.15855,0.0488281,4.20467,102.041,-224844,
56.5388,4.16427,0.0396729,4.20244,102.041,-223153,
56.5388,4.16903,0.0427246,4.20026,102.041,-218692,
56.5388,4.17379,0.0396729,4.19814,102.041,-211894,
56.5389,4.1776,0.0427246,4.19611,102.041,-203164,
56.5389,4.18046,0.0488281,4.19418,102.041,-192969,
56.5389,4.18332,0.0457764,4.19236,102.041,-181742,
56.539,4.18427,0.0457764,4.19066,102.041,-169882,
56.539,4.18427,0.0427246,4.18908,102.041,-157940,
56.539,4.18332,0.0396729,4.18762,102.041,-146416,
56.5391,4.18237,0.0335693,4.18626,102.041,-135589,
56.5391,4.17951,0.0549316,4.185,102.041,-125710,
56.5391,4.17665,0.0427246,4.18383,102.041,-117096,
56.5392,4.17189,0.0457764,4.18273,102.041,-110032,
56.5392,4.16713,0.0366211,4.18168,102.041,-104772,
56.5392,4.16046,0.0396729,4.18067,102.041,-101544,
56.5393,4.15474,0.0396729,4.17966,102.041,-100456,
56.5393,4.14712,0.0457764,4.17865,102.041,-101511,
56.5393,4.1395,0.0457764,4.1776,102.041,-104792,
56.5394,4.13188,0.0457764,4.1765,102.041,-110277,
56.5394,4.12426,0.0396729,4.17532,102.041,-117759,
56.5394,4.11664,0.0488281,4.17405,102.041,-127040,
56.5395,4.11093,0.0427246,4.17267,102.041,-137750,
56.5395,4.10521,0.0396729,4.17118,102.041,-149369,
56.5395,4.10045,0.0427246,4.16956,102.041,-161506,
56.5396,4.09759,0.0457764,4.16783,102.041,-173709,
56.5396,4.09568,0.0396729,4.16597,102.041,-185389,
56.5396,4.09568,0.0427246,4.16401,102.041,-196004,
56.5397,4.09664,0.0396729,4.16196,102.041,-205066,
56.5397,4.09854,0.0396729,4.15984,102.041,-212223,
56.5397,4.1014,0.0518799,4.15767,102.041,-217250,
56.5398,4.10426,0.0427246,4.15547,102.041,-220038,
56.5398,4.10616,0.0488281,4.15326,102.041,-220767,
56.5398,4.10807,0.0366211,4.15106,102.041,-219791,
56.5399,4.10807,0.0366211,4.14889,102.041,-217527,
56.5399,4.10616,0.0305176,4.14674,102.041,-214634,
56.5399,4.1033,0.0457764,4.14462,102.041,-211805,
56.54,4.09759,0.0396729,4.14253,102.041,-209677,
56.54,4.08997,0.0457764,4.14044,102.041,-209007,
56.54,4.08044,0.0366211,4.13833,102.041,-210483,
56.5401,4.06806,0.0396729,4.13618,102.041,-214729,
56.5401,4.05472,0.0335693,4.13396,102.041,-222301,
56.5401,4.03853,0.0396729,4.13162,102.041,-233608,
56.5402,4.02234,0.0457764,4.12913,102.041,-248921,
56.5402,4.00519,0.0396729,4.12645,102.041,-268199,
56.5402,3.98805,0.0427246,4.12354,102.041,-291214,
56.5403,3.96899,0.0457764,4.12036,102.041,-317831,
56.5403,3.9509,0.0366211,4.11688,102.041,-347912,
56.5403,3.9328,0.0335693,4.11307,102.041,-381049,
56.5404,3.9147,0.0457764,4.1089,102.041,-416768,
56.5404,3.89755,0.0366211,4.10436,102.041,-454623,
56.5404,3.88041,0.0427246,4.09942,102.041,-494110,
56.5405,3.86326,0.0274658,4.09407,102.041,-534852,
56.5405,3.84611,0.0396729,4.0883,102.041,-576587,
56.5405,3.82992,0.0274658,4.08211,102.041,-618983,
56.5406,3.81468,0.0457764,4.0755,102.041,-661554,
56.5406,3.79944,0.0396729,4.06846,102.041,-703854,
56.5406,3.78515,0.0457764,4.061,102.041,-745567,
56.5407,3.77181,0.0305176,4.05314,102.041,-786315,
56.5407,3.75943,0.0396729,4.04488,102.041,-825665,
56.5407,3.74705,0.0335693,4.03625,102.041,-863319,
56.5408,3.73562,0.0396729,4.02726,102.041,-899097,
56.5408,3.72514,0.0396729,4.01793,102.041,-932756,
